date,category,region,units_sold,stock_available,avg_price,promotion_flag
2023-05-29,Dairy,West,1096,7021,4.714666666666667,1
2023-05-29,Instant Food,North,207,1741,5.981538461538462,1
2023-05-29,Instant Food,South,190,1756,5.476666666666667,1
2023-05-29,Instant Food,West,186,1721,5.119166666666667,1
2023-05-29,Snacks,North,367,2348,4.777857142857143,1
2023-05-29,Snacks,South,285,2118,5.510714285714286,1
2023-05-29,Snacks,West,272,2090,4.741428571428571,1
2023-05-30,Beverages,North,87,611,5.8566666666666665,0
2023-05-30,Beverages,West,24,155,7.89,0
2023-05-30,Dairy,North,1081,7378,4.868695652173913,1
2023-05-30,Dairy,South,1064,7349,5.092608695652173,1
2023-05-30,Dairy,West,1178,6609,5.629545454545454,1
2023-05-30,Instant Food,North,244,2230,5.392499999999999,1
2023-05-30,Instant Food,South,268,2209,4.649230769230769,1
2023-05-30,Instant Food,West,221,2010,5.133076923076923,1
2023-05-30,Snacks,North,350,2389,4.02,1
2023-05-30,Snacks,South,312,2554,4.895294117647059,1
2023-05-30,Snacks,West,379,2507,4.461428571428572,1
2023-05-31,Beverages,North,22,160,5.345,0
2023-05-31,Beverages,South,57,391,5.353333333333333,0
2023-05-31,Beverages,West,57,359,4.79,0
2023-05-31,Dairy,North,1036,6783,5.279772727272728,1
2023-05-31,Dairy,South,1142,6771,5.741555555555555,1
2023-05-31,Dairy,West,1045,6767,5.423571428571428,1
2023-05-31,Instant Food,North,210,1684,5.705454545454545,1
2023-05-31,Instant Food,South,250,2179,5.422307692307692,1
2023-05-31,Instant Food,West,234,1872,5.055,1
2023-05-31,Snacks,North,427,2941,5.55125,1
2023-05-31,Snacks,South,366,2829,5.248235294117647,1
2023-05-31,Snacks,West,400,2616,5.8412500000000005,1
2023-06-01,Beverages,North,68,418,7.723333333333334,1
2023-06-01,Beverages,South,63,486,5.2,0
2023-06-01,Beverages,West,80,546,5.203333333333333,1
2023-06-01,Dairy,North,1111,7074,5.483636363636363,1
2023-06-01,Dairy,South,1174,7586,5.33,1
2023-06-01,Dairy,West,1102,7122,5.322558139534884,1
2023-06-01,Instant Food,North,178,1756,4.079090909090909,1
2023-06-01,Instant Food,South,256,2397,4.590769230769231,1
2023-06-01,Instant Food,West,194,1644,5.190833333333333,1
2023-06-01,Snacks,North,449,2955,6.88,1
2023-06-01,Snacks,South,397,2756,5.0325,1
2023-06-01,Snacks,West,437,2799,5.30375,1
2023-06-02,Beverages,North,52,461,3.1966666666666668,0
2023-06-02,Beverages,South,72,383,5.296666666666667,1
2023-06-02,Beverages,West,34,287,5.895,0
2023-06-02,Dairy,North,1039,6850,4.850212765957447,1
2023-06-02,Dairy,South,1247,7146,5.607755102040816,1
2023-06-02,Dairy,West,1156,7986,5.197884615384615,1
2023-06-02,Instant Food,North,226,1832,5.681666666666668,1
2023-06-02,Instant Food,South,295,2158,3.8335714285714286,1
2023-06-02,Instant Food,West,205,1972,5.503076923076923,1
2023-06-02,Snacks,North,359,2365,5.394,1
2023-06-02,Snacks,South,314,2028,5.45,1
2023-06-02,Snacks,West,363,2503,4.89875,1
2023-06-03,Beverages,North,90,311,1.59,1
2023-06-03,Beverages,South,71,446,7.535,0
2023-06-03,Beverages,West,56,346,6.5600000000000005,0
2023-06-03,Dairy,North,1307,8003,5.015,1
2023-06-03,Dairy,South,1303,7958,5.058085106382978,1
2023-06-03,Dairy,West,1093,7118,5.198478260869565,1
2023-06-03,Instant Food,North,206,1832,4.696363636363636,1
2023-06-03,Instant Food,South,255,2527,6.127142857142857,0
2023-06-03,Instant Food,West,179,1541,4.8554545454545455,1
2023-06-03,Snacks,North,377,2422,5.577333333333333,1
2023-06-03,Snacks,South,330,2493,4.8625,0
2023-06-03,Snacks,West,431,2896,5.702500000000001,1
2023-06-04,Beverages,North,43,279,3.49,1
2023-06-04,Beverages,South,142,608,6.196666666666666,1
2023-06-04,Beverages,West,67,388,3.765,0
2023-06-04,Dairy,North,1161,7993,5.234583333333333,1
2023-06-04,Dairy,South,1147,7221,5.345813953488372,1
2023-06-04,Dairy,West,884,6615,5.489767441860465,1
2023-06-04,Instant Food,North,208,2113,4.98,1
2023-06-04,Instant Food,South,175,1627,5.792727272727273,1
2023-06-04,Instant Food,West,218,1715,5.338333333333334,1
2023-06-04,Snacks,North,398,2663,5.580625,1
2023-06-04,Snacks,South,396,2655,3.866875,1
2023-06-04,Snacks,West,296,2099,4.812307692307693,1
2023-06-05,Beverages,North,50,331,3.05,1
2023-06-05,Beverages,South,12,144,5.79,0
2023-06-05,Beverages,West,94,660,5.096666666666667,0
2023-06-05,Dairy,North,1183,7845,5.056666666666667,1
2023-06-05,Dairy,South,1228,7101,5.21304347826087,1
2023-06-05,Dairy,West,1161,6931,5.385,1
2023-06-05,Instant Food,North,172,1818,4.28,1
2023-06-05,Instant Food,South,216,1925,4.6225,1
2023-06-05,Instant Food,West,223,2265,5.273846153846154,1
2023-06-05,Snacks,North,426,2615,5.491333333333333,1
2023-06-05,Snacks,South,394,3038,5.546250000000001,1
2023-06-05,Snacks,West,304,2085,5.050000000000001,1
2023-06-06,Beverages,North,84,407,5.053333333333334,1
2023-06-06,Beverages,South,72,436,6.913333333333334,1
2023-06-06,Beverages,West,62,487,4.04,0
2023-06-06,Dairy,North,1121,7531,4.961063829787234,1
2023-06-06,Dairy,South,1174,8059,5.299791666666667,1
2023-06-06,Dairy,West,1083,6763,4.705454545454545,1
2023-06-06,Instant Food,North,145,1456,5.272,0
2023-06-06,Instant Food,South,279,2311,5.506153846153846,1
2023-06-06,Instant Food,West,269,2635,5.000666666666667,1
2023-06-06,Snacks,North,400,2502,5.475625,1
2023-06-06,Snacks,South,462,2614,6.011176470588235,1
2023-06-06,Snacks,West,411,2355,5.809333333333333,1
2023-06-07,Beverages,North,80,505,6.496666666666667,0
2023-06-07,Beverages,South,55,363,3.415,0
2023-06-07,Beverages,West,21,130,5.53,0
2023-06-07,Dairy,North,1398,8272,5.2378,1
2023-06-07,Dairy,South,1196,7169,4.946086956521739,1
2023-06-07,Dairy,West,1107,7316,4.828823529411765,1
2023-06-07,Instant Food,North,257,2187,5.287999999999999,1
2023-06-07,Instant Food,South,188,1865,5.7069230769230765,1
2023-06-07,Instant Food,West,204,1899,5.4,1
2023-06-07,Snacks,North,311,2326,5.581428571428572,1
2023-06-07,Snacks,South,325,2377,5.137857142857143,1
2023-06-07,Snacks,West,322,2225,4.922666666666667,1
2023-06-08,Beverages,North,97,585,3.356666666666667,1
2023-06-08,Beverages,South,72,518,6.420000000000001,0
2023-06-08,Beverages,West,68,433,5.363333333333333,0
2023-06-08,Dairy,North,1076,6994,5.565,1
2023-06-08,Dairy,South,1271,7734,4.52108695652174,1
2023-06-08,Dairy,West,1085,7121,5.355813953488372,1
2023-06-08,Instant Food,North,319,2060,4.928461538461538,1
2023-06-08,Instant Food,South,221,2085,5.993076923076923,1
2023-06-08,Instant Food,West,190,1658,6.202727272727273,1
2023-06-08,Snacks,North,434,2490,5.5600000000000005,1
2023-06-08,Snacks,South,408,2627,5.7975,1
2023-06-08,Snacks,West,284,2061,5.188,1
2023-06-09,Beverages,North,12,140,3.065,0
2023-06-09,Beverages,South,54,415,6.109999999999999,0
2023-06-09,Beverages,West,146,613,5.346666666666667,1
2023-06-09,Dairy,North,1133,7069,5.507674418604651,1
2023-06-09,Dairy,South,1134,6971,4.944883720930233,1
2023-06-09,Dairy,West,1166,7769,5.171914893617021,1
2023-06-09,Instant Food,North,202,2000,4.291818181818182,0
2023-06-09,Instant Food,South,301,2409,6.426,1
2023-06-09,Instant Food,West,273,2565,5.984666666666667,1
2023-06-09,Snacks,North,435,2725,4.395,1
2023-06-09,Snacks,South,290,2038,4.979285714285714,1
2023-06-09,Snacks,West,277,2399,5.82625,0
2023-06-10,Beverages,North,88,509,5.463333333333334,1
2023-06-10,Beverages,South,99,467,3.93,1
2023-06-10,Beverages,West,57,411,4.76,0
2023-06-10,Dairy,North,1060,6771,5.020681818181818,1
2023-06-10,Dairy,South,1254,7315,5.777272727272727,1
2023-06-10,Dairy,West,1152,6655,5.256666666666667,1
2023-06-10,Instant Food,North,172,1674,5.0840000000000005,1
2023-06-10,Instant Food,South,246,1870,5.286666666666666,1
2023-06-10,Instant Food,West,243,2279,5.1571428571428575,1
2023-06-10,Snacks,North,343,2605,4.804705882352941,1
2023-06-10,Snacks,South,439,2666,5.771333333333333,1
2023-06-10,Snacks,West,287,2006,5.231333333333334,1
2023-06-11,Beverages,North,51,453,4.093333333333334,0
2023-06-11,Beverages,South,53,339,4.234999999999999,0
2023-06-11,Beverages,West,38,245,4.415,0
2023-06-11,Dairy,North,1246,7520,5.335531914893617,1
2023-06-11,Dairy,South,991,6548,5.3082926829268295,1
2023-06-11,Dairy,West,1384,8031,5.441041666666667,1
2023-06-11,Instant Food,North,287,2182,4.762307692307693,1
2023-06-11,Instant Food,South,290,2357,6.0200000000000005,1
2023-06-11,Instant Food,West,199,1952,6.055384615384615,1
2023-06-11,Snacks,North,297,2133,5.898571428571429,1
2023-06-11,Snacks,South,478,2817,5.644117647058824,1
2023-06-11,Snacks,West,339,2357,4.15875,1
2023-06-12,Beverages,North,69,451,5.973333333333334,0
2023-06-12,Beverages,South,45,362,5.59,0
2023-06-12,Beverages,West,105,600,6.326666666666667,0
2023-06-12,Dairy,North,1329,7618,5.470204081632653,1
2023-06-12,Dairy,South,1138,6555,5.098372093023255,1
2023-06-12,Dairy,West,1160,7048,5.531521739130435,1
2023-06-12,Instant Food,North,179,2110,5.81,0
2023-06-12,Instant Food,South,179,1710,6.277272727272727,1
2023-06-12,Instant Food,West,217,1942,5.242142857142857,1
2023-06-12,Snacks,North,305,1998,5.305833333333333,1
2023-06-12,Snacks,South,450,2822,5.934666666666667,1
2023-06-12,Snacks,West,334,2637,5.853125,1
2023-06-13,Beverages,North,97,555,4.0200000000000005,1
2023-06-13,Beverages,South,34,237,3.03,0
2023-06-13,Beverages,West,73,484,6.486666666666667,0
2023-06-13,Dairy,North,1009,6652,4.813409090909091,1
2023-06-13,Dairy,South,1068,6839,5.405116279069767,1
2023-06-13,Dairy,West,1095,7612,4.526458333333333,1
2023-06-13,Instant Food,North,298,2509,5.343333333333334,1
2023-06-13,Instant Food,South,288,2372,5.006923076923077,1
2023-06-13,Instant Food,West,227,2027,4.74923076923077,1
2023-06-13,Snacks,North,316,2413,5.443125,1
2023-06-13,Snacks,South,256,2152,5.874,0
2023-06-13,Snacks,West,356,2617,5.260666666666666,1
2023-06-14,Beverages,North,78,379,5.656666666666666,1
2023-06-14,Beverages,South,87,589,4.256666666666667,0
2023-06-14,Beverages,West,83,484,3.9766666666666666,0
2023-06-14,Dairy,North,1226,7630,4.419787234042553,1
2023-06-14,Dairy,South,1122,6858,5.435813953488372,1
2023-06-14,Dairy,West,1080,6611,5.0600000000000005,1
2023-06-14,Instant Food,North,266,2246,5.996,1
2023-06-14,Instant Food,South,216,1766,6.176363636363636,1
2023-06-14,Instant Food,West,192,2045,5.763333333333333,0
2023-06-14,Snacks,North,363,2426,5.030625,1
2023-06-14,Snacks,South,551,3107,5.361111111111111,1
2023-06-14,Snacks,West,377,2424,5.137333333333333,1
2023-06-15,Beverages,North,53,329,5.135,0
2023-06-15,Beverages,South,91,572,6.563333333333333,0
2023-06-15,Beverages,West,59,415,4.566666666666666,0
2023-06-15,Dairy,North,1429,8536,5.2430612244897965,1
2023-06-15,Dairy,South,1022,6829,4.537674418604651,1
2023-06-15,Dairy,West,1188,6819,5.362558139534884,1
2023-06-15,Instant Food,North,253,2248,5.372857142857143,1
2023-06-15,Instant Food,South,266,2498,4.977333333333333,1
2023-06-15,Instant Food,West,253,2201,5.429285714285713,1
2023-06-15,Snacks,North,336,2125,5.907333333333333,1
2023-06-15,Snacks,South,382,2684,4.19125,1
2023-06-15,Snacks,West,419,2646,4.993125,1
2023-06-16,Beverages,North,127,627,4.75,1
2023-06-16,Beverages,South,56,321,3.58,0
2023-06-16,Beverages,West,59,478,4.913333333333333,0
2023-06-16,Dairy,North,977,6711,5.906444444444445,1
2023-06-16,Dairy,South,1440,8770,5.809811320754717,1
2023-06-16,Dairy,West,1162,7428,5.422222222222223,1
2023-06-16,Instant Food,North,136,1659,6.254545454545454,0
2023-06-16,Instant Food,South,148,1389,6.56,1
2023-06-16,Instant Food,West,268,2268,5.918666666666667,1
2023-06-16,Snacks,North,303,2305,5.125384615384615,0
2023-06-16,Snacks,South,453,2908,4.828888888888889,1
2023-06-16,Snacks,West,365,2628,4.978125,1
2023-06-17,Beverages,North,31,242,6.655,0
2023-06-17,Beverages,South,71,468,5.536666666666666,0
2023-06-17,Beverages,West,64,504,5.93,0
2023-06-17,Dairy,North,1284,7687,5.484999999999999,1
2023-06-17,Dairy,South,982,7053,4.959111111111112,1
2023-06-17,Dairy,West,1277,8269,5.013,1
2023-06-17,Instant Food,North,166,1631,5.534545454545455,1
2023-06-17,Instant Food,South,272,2248,5.325,1
2023-06-17,Instant Food,West,197,1916,5.113846153846154,1
2023-06-17,Snacks,North,446,2745,5.551176470588236,1
2023-06-17,Snacks,South,311,2198,6.378571428571428,0
2023-06-17,Snacks,West,560,2896,5.586875,1
2023-06-18,Beverages,North,121,538,4.0,1
2023-06-18,Beverages,South,101,633,6.010000000000001,0
2023-06-18,Beverages,West,47,254,5.09,1
2023-06-18,Dairy,North,1104,7061,5.163023255813953,1
2023-06-18,Dairy,South,1101,7031,4.746590909090909,1
2023-06-18,Dairy,West,1061,6222,5.106046511627907,1
2023-06-18,Instant Food,North,251,2133,5.945384615384616,1
2023-06-18,Instant Food,South,291,2769,5.548666666666667,1
2023-06-18,Instant Food,West,175,1691,5.295454545454546,1
2023-06-18,Snacks,North,313,2125,4.947333333333333,1
2023-06-18,Snacks,South,459,2830,5.214375,1
2023-06-18,Snacks,West,313,2212,4.833333333333333,1
2023-06-19,Beverages,North,55,346,3.733333333333333,0
2023-06-19,Beverages,South,90,441,6.455,1
2023-06-19,Beverages,West,87,500,4.68,1
2023-06-19,Dairy,North,1025,7108,5.130227272727272,1
2023-06-19,Dairy,South,1068,6931,5.116511627906976,1
2023-06-19,Dairy,West,1167,6989,5.086222222222222,1
2023-06-19,Instant Food,North,193,1938,5.561538461538461,1
2023-06-19,Instant Food,South,216,1913,4.84909090909091,1
2023-06-19,Instant Food,West,173,1711,5.0183333333333335,0
2023-06-19,Snacks,North,322,2314,5.8533333333333335,1
2023-06-19,Snacks,South,403,2292,4.784666666666667,1
2023-06-19,Snacks,West,378,2206,3.841428571428572,1
2023-06-20,Beverages,North,59,480,5.113333333333333,0
2023-06-20,Beverages,South,50,402,4.733333333333333,0
2023-06-20,Beverages,West,45,274,6.416666666666667,0
2023-06-20,Dairy,North,1049,7022,5.268958333333333,1
2023-06-20,Dairy,South,1099,6782,5.354878048780488,1
2023-06-20,Dairy,West,1007,5994,5.7004878048780485,1
2023-06-20,Instant Food,North,209,1976,4.683333333333334,1
2023-06-20,Instant Food,South,219,1937,5.335833333333333,1
2023-06-20,Instant Food,West,230,1971,4.942142857142857,1
2023-06-20,Snacks,North,347,2617,5.987142857142857,1
2023-06-20,Snacks,South,431,2670,5.509285714285714,1
2023-06-20,Snacks,West,405,2486,5.277058823529412,1
2023-06-21,Beverages,North,38,260,7.69,1
2023-06-21,Beverages,South,68,309,5.345,1
2023-06-21,Beverages,West,86,410,5.96,1
2023-06-21,Dairy,North,1135,7201,5.6014,1
2023-06-21,Dairy,South,1200,6943,5.126041666666667,1
2023-06-21,Dairy,West,1015,7118,5.665869565217391,1
2023-06-21,Instant Food,North,238,1972,4.46,1
2023-06-21,Instant Food,South,246,2143,5.175714285714285,1
2023-06-21,Instant Food,West,197,2193,5.854615384615385,1
2023-06-21,Snacks,North,418,2430,4.83625,1
2023-06-21,Snacks,South,316,2252,5.152666666666667,1
2023-06-21,Snacks,West,273,1882,3.8316666666666666,1
2023-06-22,Beverages,North,33,276,7.404999999999999,0
2023-06-22,Beverages,South,68,465,7.793333333333333,0
2023-06-22,Beverages,West,112,490,5.609999999999999,1
2023-06-22,Dairy,North,1140,7644,5.255416666666666,1
2023-06-22,Dairy,South,1039,6912,4.731739130434782,1
2023-06-22,Dairy,West,1128,7014,5.117954545454546,1
2023-06-22,Instant Food,North,234,2424,5.232,1
2023-06-22,Instant Food,South,205,1926,6.441666666666666,1
2023-06-22,Instant Food,West,202,2093,4.461666666666667,1
2023-06-22,Snacks,North,327,2362,4.170625,1
2023-06-22,Snacks,South,346,2123,5.736428571428571,1
2023-06-22,Snacks,West,367,2601,5.459411764705883,1
2023-06-23,Beverages,North,82,543,5.4433333333333325,0
2023-06-23,Beverages,South,44,377,6.16,0
2023-06-23,Beverages,West,46,387,5.215,0
2023-06-23,Dairy,North,1126,7033,5.387234042553192,1
2023-06-23,Dairy,South,1047,6874,5.727173913043478,1
2023-06-23,Dairy,West,1008,6527,4.912926829268293,1
2023-06-23,Instant Food,North,195,1973,4.701666666666667,1
2023-06-23,Instant Food,South,204,1967,5.591666666666666,1
2023-06-23,Instant Food,West,225,2118,5.877692307692308,1
2023-06-23,Snacks,North,412,2321,5.338666666666667,1
2023-06-23,Snacks,South,411,2845,4.946470588235294,1
2023-06-23,Snacks,West,296,2311,4.599333333333333,0
2023-06-24,Beverages,North,88,464,6.074999999999999,1
2023-06-24,Beverages,South,98,554,4.27,1
2023-06-24,Beverages,West,55,429,4.093333333333334,0
2023-06-24,Dairy,North,1093,7770,5.194897959183674,1
2023-06-24,Dairy,South,1123,7362,5.284130434782608,1
2023-06-24,Dairy,West,1206,7613,5.495111111111111,1
2023-06-24,Instant Food,North,264,2158,5.538333333333333,1
2023-06-24,Instant Food,South,198,1879,4.701666666666667,1
2023-06-24,Instant Food,West,214,2128,5.393571428571429,1
2023-06-24,Snacks,North,368,2607,5.658333333333333,1
2023-06-24,Snacks,South,357,2598,5.9535294117647055,1
2023-06-24,Snacks,West,230,1758,5.1626666666666665,1
2023-06-25,Beverages,North,57,431,6.205,0
2023-06-25,Beverages,South,57,384,6.366666666666667,0
2023-06-25,Beverages,West,135,704,5.1000000000000005,1
2023-06-25,Dairy,North,1087,7569,5.250800000000001,1
2023-06-25,Dairy,South,1157,7584,5.017291666666667,1
2023-06-25,Dairy,West,1073,6621,5.0075,1
2023-06-25,Instant Food,North,189,1836,4.751666666666667,1
2023-06-25,Instant Food,South,281,2242,4.256428571428571,1
2023-06-25,Instant Food,West,289,2240,4.696153846153846,1
2023-06-25,Snacks,North,385,2663,3.974117647058824,1
2023-06-25,Snacks,South,305,2034,5.763076923076923,1
2023-06-25,Snacks,West,379,2151,4.898571428571429,1
2023-06-26,Beverages,North,75,479,7.18,0
2023-06-26,Beverages,South,70,474,4.87,0
2023-06-26,Beverages,West,61,461,4.966666666666667,0
2023-06-26,Dairy,North,1088,7405,5.427111111111111,1
2023-06-26,Dairy,South,1141,7653,5.299565217391304,1
2023-06-26,Dairy,West,1031,6913,5.031590909090909,1
2023-06-26,Instant Food,North,269,2490,6.515714285714286,1
2023-06-26,Instant Food,South,253,2211,4.121538461538462,1
2023-06-26,Instant Food,West,146,1530,6.399090909090909,1
2023-06-26,Snacks,North,283,1945,5.3741666666666665,1
2023-06-26,Snacks,South,397,2576,5.242777777777778,1
2023-06-26,Snacks,West,443,2590,5.35625,1
2023-06-27,Beverages,North,76,531,3.963333333333333,0
2023-06-27,Beverages,South,58,288,5.333333333333333,1
2023-06-27,Beverages,West,52,310,4.465,0
2023-06-27,Dairy,North,1052,6994,5.705744680851065,1
2023-06-27,Dairy,South,1108,7823,5.704468085106384,1
2023-06-27,Dairy,West,1191,7243,5.310217391304348,1
2023-06-27,Instant Food,North,203,1964,5.818333333333334,1
2023-06-27,Instant Food,South,208,1752,4.234166666666667,1
2023-06-27,Instant Food,West,276,2354,6.400714285714286,1
2023-06-27,Snacks,North,308,2066,4.836666666666667,0
2023-06-27,Snacks,South,403,2644,5.672,1
2023-06-27,Snacks,West,307,2208,5.282,0
2023-06-28,Beverages,North,86,467,6.026666666666666,0
2023-06-28,Beverages,South,43,366,4.713333333333334,0
2023-06-28,Beverages,West,20,219,4.744999999999999,0
2023-06-28,Dairy,North,1253,7168,5.787111111111112,1
2023-06-28,Dairy,South,1182,7175,5.334888888888889,1
2023-06-28,Dairy,West,980,6552,4.797317073170731,1
2023-06-28,Instant Food,North,201,1866,6.123076923076923,1
2023-06-28,Instant Food,South,166,1722,6.087272727272727,0
2023-06-28,Instant Food,West,288,2410,4.54,1
2023-06-28,Snacks,North,304,2251,5.75375,1
2023-06-28,Snacks,South,294,1979,6.254285714285714,1
2023-06-28,Snacks,West,365,2263,5.8307142857142855,1
